listing_id,platform,listing_date,area,listing_type,property_type,bedrooms,bathrooms,area_sqft,price_aed,price_per_sqft,is_furnished,has_parking,view,days_on_market,num_views,num_inquiries,developer,is_verified,agent_id
PF-0000173,PropertyFinder,2024-08-13,Dubai Creek Harbour,Rent,Apartment,1,1,5507,2497933,453.59,True,True,City,156,2675,55,Emaar,True,AGT-00521
PF-0000174,PropertyFinder,2024-03-05,Downtown Dubai,Sale,Townhouse,2,2,4448,411450,770.85,True,True,Sea,165,977,67,Sobha,False,AGT-02795
PF-0000175,Bayut,2024-12-16,Sports City,Rent,Studio,5,5,3193,1063175,332.97,False,True,No View,260,1879,65,DAMAC,True,AGT-01324
PF-0000176,PropertyFinder,2024-02-08,Dubai Hills Estate,Rent,Apartment,2,2,2260,7689382,3402.38,False,True,No View,156,1657,131,Sobha,True,AGT-04620
PF-0000177,PropertyFinder,2024-01-31,Town Square,Sale,Townhouse,3,3,416,137453,2753.47,False,True,Garden,90,1317,80,Nakheel,False,AGT-04262
PF-0000178,Bayut,2024-01-27,Al Barsha,Sale,Apartment,1,1,5704,419250,612.51,False,False,Sea,254,1623,101,Meraas,True,AGT-02976
PF-0000179,PropertyFinder,2024-04-19,Sports City,Sale,Villa,1,1,4908,855430,174.29,False,True,Pool,3,3465,1,Meraas,False,AGT-01712
PF-0000180,Bayut,2024-10-16,Emaar Beachfront,Rent,Apartment,2,2,2627,5670905,2158.7,False,True,Pool,90,333,59,Emaar,False,AGT-00345
PF-0000181,Bayut,2024-02-09,Dubai Hills Estate,Sale,Penthouse,0,1,1558,949551,5078.9,True,True,Garden,245,2501,116,Emaar,True,AGT-04544
PF-0000182,Dubizzle,2024-06-24,DIFC,Rent,Apartment,1,1,1457,428162,2448.88,False,True,Sea,300,3975,70,Nakheel,True,AGT-02477
PF-0000183,Dubizzle,2024-12-27,Mirdif,Rent,Apartment,2,2,2271,2366588,1042.09,True,True,City,128,1555,4,Meraas,True,AGT-03290
PF-0000184,Bayut,2024-02-13,JVC,Rent,Townhouse,2,2,4738,1033321,218.09,True,True,Garden,314,3455,47,Nakheel,True,AGT-00686
PF-0000185,Bayut,2024-09-15,DIFC,Sale,Apartment,3,3,3106,5686531,1830.82,False,True,Sea,101,3853,49,Emaar,True,AGT-02746
PF-0000186,PropertyFinder,2024-05-20,Town Square,Rent,Penthouse,2,2,895,1294747,1446.64,False,True,Pool,132,3444,61,Other,True,AGT-04881
PF-0000187,PropertyFinder,2024-03-16,Al Barsha,Sale,Apartment,1,1,5826,320299,458.15,False,True,City,191,2822,108,Emaar,False,AGT-01326
PF-0000188,PropertyFinder,2024-12-30,Town Square,Sale,Apartment,3,3,2972,1007018,338.84,False,True,Sea,48,4207,61,Emaar,True,AGT-02312
PF-0000189,Bayut,2024-04-30,Dubai Hills Estate,Sale,Apartment,0,1,2134,950602,3712.13,False,False,Sea,17,3616,46,Emaar,True,AGT-02689
PF-0000190,Dubizzle,2024-10-27,Downtown Dubai,Rent,Townhouse,2,2,5995,416389,578.8,False,True,Sea,40,4110,45,Nakheel,False,AGT-00683
PF-0000191,PropertyFinder,2024-12-23,JVC,Rent,Apartment,5,5,3372,950717,281.94,False,False,Sea,298,2217,105,Independent,True,AGT-01583
PF-0000192,PropertyFinder,2024-04-28,JVC,Rent,Apartment,2,2,4978,1001283,201.14,True,True,No View,42,1046,0,Emaar,True,AGT-04379
PF-0000193,Bayut,2024-05-26,Dubai Marina,Rent,Penthouse,2,2,1786,219449,1023.93,False,False,City,62,538,81,Independent,False,AGT-04623
PF-0000194,Dubizzle,2024-11-21,Al Barsha,Sale,Apartment,2,2,1092,249461,1903.71,True,True,Garden,54,3487,117,Meraas,True,AGT-02746
PF-0000195,PropertyFinder,2024-10-31,DIFC,Sale,Villa,1,1,4903,5805129,1184.0,True,True,Garden,1,687,13,Meraas,True,AGT-00166
PF-0000196,Bayut,2024-08-24,Dubai Hills Estate,Rent,Apartment,1,1,1122,4747511,4231.29,False,True,Sea,64,2020,47,Emaar,True,AGT-01281
PF-0000197,Bayut,2024-01-20,Dubai Marina,Sale,Apartment,2,2,4561,211705,386.8,True,True,Pool,96,4768,32,Sobha,True,AGT-01575
PF-0000198,Bayut,2024-01-04,Business Bay,Sale,Penthouse,0,1,2171,2296658,1057.88,True,True,City,62,490,129,Emaar,True,AGT-04604
PF-0000199,PropertyFinder,2024-05-07,DIFC,Sale,Studio,4,4,3514,5644732,1606.36,False,False,City,192,4534,12,Sobha,True,AGT-04195
PF-0000200,Bayut,2024-09-02,JLT,Rent,Studio,4,4,2788,133586,399.29,False,True,No View,335,4079,125,Sobha,True,AGT-01051
PF-0000201,Bayut,2024-02-04,JVC,Sale,Studio,1,1,5006,1106013,220.94,True,True,Sea,97,3606,145,DAMAC,True,AGT-02718
PF-0000202,Dubizzle,2024-12-19,Sports City,Rent,Penthouse,1,1,850,1116990,1314.11,False,True,City,185,4940,141,Meraas,True,AGT-01656
PF-0000203,Bayut,2024-12-20,JVC,Rent,Apartment,1,1,3127,647835,207.17,False,True,City,88,2438,0,Sobha,True,AGT-02023
PF-0000204,Bayut,2024-08-17,Emaar Beachfront,Sale,Apartment,2,2,4172,4263777,1022.0,False,True,Sea,146,4041,57,Sobha,True,AGT-02414
PF-0000205,Dubizzle,2024-02-27,Emaar Beachfront,Sale,Apartment,4,4,1924,4958151,2577.0,True,True,Pool,320,846,62,Emaar,True,AGT-04416
PF-0000206,PropertyFinder,2024-07-11,Palm Jumeirah,Sale,Townhouse,3,3,529,11424645,21596.68,False,False,City,140,4416,34,Independent,False,AGT-03017
PF-0000207,PropertyFinder,2024-03-13,Palm Jumeirah,Rent,Apartment,2,2,2197,11420140,5198.06,True,False,No View,209,3589,99,Sobha,True,AGT-01026
PF-0000208,PropertyFinder,2024-01-14,Al Barsha,Sale,Apartment,2,2,3370,2662552,790.07,False,True,Sea,300,3615,62,Sobha,True,AGT-03012
PF-0000209,PropertyFinder,2024-08-19,Dubai Marina,Rent,Apartment,3,3,2550,284372,929.32,True,True,City,86,2963,50,Sobha,True,AGT-00256
PF-0000210,Bayut,2024-11-12,Arabian Ranches,Sale,Apartment,2,2,4476,725876,1351.42,False,True,City,286,738,126,Other,False,AGT-01534
PF-0000211,Bayut,2024-02-12,Sports City,Sale,Apartment,4,4,1077,120740,934.23,True,True,City,132,4865,73,Sobha,True,AGT-03825
PF-0000212,Bayut,2024-11-29,Business Bay,Rent,Apartment,3,3,5866,1995458,340.17,True,True,City,68,4365,62,Other,False,AGT-04258
PF-0000213,PropertyFinder,2024-06-02,Downtown Dubai,Rent,Apartment,0,1,4712,547909,969.0,True,False,City,115,4812,14,Other,True,AGT-00032
PF-0000214,Dubizzle,2024-07-20,Arabian Ranches,Sale,Apartment,3,3,3212,4166249,1297.09,False,True,Garden,335,4720,128,Meraas,True,AGT-01340
PF-0000215,Dubizzle,2024-10-11,Palm Jumeirah,Sale,Apartment,3,3,548,872629,13269.91,False,True,City,308,1127,117,DAMAC,True,AGT-04730
PF-0000216,Bayut,2024-04-27,DIFC,Rent,Apartment,2,2,2523,5235342,2075.05,True,False,Garden,32,2356,59,Sobha,True,AGT-02199
PF-0000217,PropertyFinder,2024-07-15,Emaar Beachfront,Rent,Apartment,2,2,714,3833642,5369.25,False,False,No View,262,1867,94,Independent,True,AGT-03923
PF-0000218,Bayut,2024-02-05,Dubai Creek Harbour,Rent,Apartment,2,2,4222,2107109,499.08,True,True,City,128,1671,95,Emaar,True,AGT-01461
PF-0000219,PropertyFinder,2024-01-09,Sports City,Rent,Penthouse,4,4,5092,836893,164.35,False,True,No View,133,3670,5,Sobha,False,AGT-04661
PF-0000220,PropertyFinder,2024-11-16,Dubai Hills Estate,Rent,Apartment,3,3,3837,7714316,2010.51,False,True,Pool,322,4691,98,Other,True,AGT-03623
PF-0000221,Bayut,2024-02-23,Town Square,Rent,Apartment,3,3,5192,108494,174.14,False,False,Garden,279,980,109,DAMAC,True,AGT-02975
PF-0000222,PropertyFinder,2024-07-14,Downtown Dubai,Rent,Townhouse,1,1,5767,4493257,779.13,True,True,Sea,308,2616,58,Other,True,AGT-00551
PF-0000223,Bayut,2024-09-08,Town Square,Sale,Townhouse,0,1,2200,969486,440.68,False,False,Sea,340,2738,110,Emaar,True,AGT-01245
PF-0000224,Bayut,2024-06-16,Dubai Hills Estate,Rent,Villa,1,1,4040,482499,995.25,True,True,No View,145,3286,130,Nakheel,True,AGT-03749
PF-0000225,PropertyFinder,2024-06-07,Dubai Hills Estate,Rent,Villa,4,4,5944,715126,1002.59,True,True,No View,152,1533,70,DAMAC,True,AGT-04887
PF-0000226,Bayut,2024-03-16,Dubai Marina,Rent,Villa,2,2,3310,1319065,398.51,True,False,Pool,152,1532,67,DAMAC,False,AGT-01048
PF-0000227,PropertyFinder,2024-12-30,Dubai Hills Estate,Sale,Apartment,3,3,2438,786991,2690.02,True,True,Sea,36,3814,45,Emaar,True,AGT-00555
PF-0000228,Bayut,2024-04-12,JVC,Sale,Townhouse,0,1,4298,81728,158.46,False,True,Pool,150,4746,54,Meraas,False,AGT-04303
PF-0000229,Bayut,2024-06-28,Dubai Marina,Sale,Townhouse,1,1,2360,1582953,670.74,True,False,Sea,216,1073,70,DAMAC,True,AGT-01992
PF-0000230,Bayut,2024-02-08,JVC,Rent,Townhouse,2,2,2943,86204,244.1,True,False,City,330,312,80,DAMAC,True,AGT-02532
PF-0000231,Bayut,2024-04-14,Business Bay,Sale,Apartment,3,3,2499,282382,941.65,False,True,Garden,243,3465,8,Nakheel,True,AGT-04454
PF-0000232,PropertyFinder,2024-08-23,Town Square,Rent,Apartment,4,4,3053,176371,481.42,False,True,City,159,3869,19,Other,True,AGT-03305
PF-0000233,Bayut,2024-02-23,Dubai Marina,Sale,Apartment,1,1,2569,2678945,1042.8,False,True,Sea,151,4469,134,Independent,False,AGT-01658
PF-0000234,PropertyFinder,2024-07-15,Town Square,Sale,Villa,2,2,2866,122933,357.45,False,False,No View,220,2571,18,Nakheel,True,AGT-02233
PF-0000235,PropertyFinder,2024-05-17,Dubai Hills Estate,Sale,Townhouse,1,1,1977,729883,3076.56,False,True,Pool,78,1217,35,Meraas,True,AGT-02554
PF-0000236,PropertyFinder,2024-02-20,JLT,Sale,Apartment,3,3,5540,1398718,252.48,True,True,City,222,982,131,Meraas,False,AGT-00136
PF-0000237,Bayut,2024-07-04,Sports City,Rent,Villa,5,5,1414,812121,574.34,True,True,Pool,326,3188,80,Other,True,AGT-02299
PF-0000238,Bayut,2024-08-07,Emaar Beachfront,Rent,Apartment,1,1,4242,333974,656.09,True,True,Sea,18,675,96,Emaar,False,AGT-02057
PF-0000239,PropertyFinder,2024-12-16,Dubai Marina,Rent,Villa,4,4,3122,161001,429.75,False,True,Sea,312,369,99,Meraas,False,AGT-04467
PF-0000240,PropertyFinder,2024-06-20,Dubai Hills Estate,Rent,Townhouse,2,2,1024,7589581,7411.7,False,False,City,267,3350,38,Meraas,True,AGT-04697
PF-0000241,PropertyFinder,2024-12-03,JVC,Sale,Penthouse,2,2,3183,157154,411.44,True,False,City,173,4833,26,Meraas,True,AGT-00807
PF-0000242,PropertyFinder,2024-07-06,Dubai Creek Harbour,Rent,Apartment,2,2,615,184733,2503.16,False,True,Sea,192,3233,57,DAMAC,False,AGT-04303
PF-0000243,Dubizzle,2024-02-04,Emaar Beachfront,Sale,Apartment,1,1,5673,397370,583.72,False,True,No View,250,1632,79,Emaar,True,AGT-01515
PF-0000244,PropertyFinder,2024-12-14,Downtown Dubai,Rent,Townhouse,3,3,4545,417609,765.69,True,True,City,132,1594,19,Sobha,True,AGT-04212
PF-0000245,PropertyFinder,2024-04-20,Business Bay,Sale,Apartment,1,1,1975,285233,1203.52,False,True,City,35,1725,140,DAMAC,True,AGT-04139
PF-0000246,Bayut,2024-07-13,Dubai Hills Estate,Sale,Apartment,2,2,4376,6520050,1489.96,True,True,Sea,74,3613,46,Nakheel,True,AGT-01157
PF-0000247,Bayut,2024-05-22,Business Bay,Rent,Villa,5,5,4176,164865,328.99,False,True,No View,320,1545,13,Emaar,True,AGT-01615
PF-0000248,Bayut,2024-10-28,Mirdif,Sale,Apartment,1,1,631,381554,5039.02,True,True,Sea,179,4489,139,Sobha,True,AGT-03880
PF-0000249,Dubizzle,2024-02-03,JVC,Sale,Apartment,2,2,3993,78618,164.08,True,True,Pool,242,1835,39,Other,True,AGT-01831
PF-0000250,PropertyFinder,2024-07-15,JVC,Rent,Apartment,1,1,2078,786958,378.71,True,False,Sea,110,1705,103,Nakheel,True,AGT-01794
PF-0000251,PropertyFinder,2024-02-07,JVC,Sale,Apartment,4,4,5987,1217419,203.34,False,True,No View,338,1788,40,Nakheel,True,AGT-00516
PF-0000252,PropertyFinder,2024-09-20,Palm Jumeirah,Sale,Apartment,2,2,3557,10128984,2847.62,False,True,City,184,1444,27,Emaar,True,AGT-00859
PF-0000253,PropertyFinder,2024-07-15,JVC,Sale,Apartment,3,3,2302,151284,547.66,False,True,Garden,18,4079,32,Independent,True,AGT-02689
PF-0000254,Bayut,2024-07-16,Arabian Ranches,Rent,Villa,0,1,954,3764177,3945.68,False,False,Sea,212,1150,102,DAMAC,False,AGT-01723
PF-0000255,Bayut,2024-04-16,Al Barsha,Sale,Apartment,3,3,3217,2095952,651.52,False,True,Pool,186,1299,114,DAMAC,True,AGT-00586
PF-0000256,Bayut,2024-11-09,Dubai Creek Harbour,Rent,Apartment,1,1,804,366595,3799.71,True,False,City,308,3775,138,Nakheel,True,AGT-00056
PF-0000257,Bayut,2024-01-08,Emaar Beachfront,Rent,Townhouse,3,3,3841,514314,1115.84,True,False,Sea,214,4960,12,Independent,True,AGT-02449
PF-0000258,Dubizzle,2024-06-29,JVC,Rent,Apartment,0,1,3744,916020,244.66,False,True,Sea,264,4848,131,Other,True,AGT-00823
PF-0000259,Bayut,2024-10-10,Dubai Hills Estate,Rent,Apartment,1,1,4985,5448392,1092.96,False,False,City,316,2724,26,Nakheel,True,AGT-00121
PF-0000260,Dubizzle,2024-10-11,Business Bay,Rent,Apartment,2,2,3512,2043615,581.89,False,True,No View,340,1000,111,Independent,False,AGT-02774
PF-0000261,Bayut,2024-07-05,Dubai Marina,Sale,Penthouse,4,4,5457,315175,481.3,True,False,No View,229,940,144,Nakheel,False,AGT-00114
PF-0000262,PropertyFinder,2024-02-01,Palm Jumeirah,Rent,Studio,2,2,1253,7358950,5873.06,False,True,Sea,89,2013,111,DAMAC,True,AGT-04575
PF-0000263,Dubizzle,2024-10-20,Al Barsha,Sale,Studio,3,3,1066,245023,1915.44,True,False,City,232,2445,101,Other,True,AGT-02824
PF-0000264,Dubizzle,2024-08-31,Palm Jumeirah,Sale,Apartment,5,5,2054,1333878,5411.71,False,False,City,332,3321,38,Sobha,True,AGT-00262
PF-0000265,Bayut,2024-04-22,Arabian Ranches,Rent,Apartment,1,1,2095,636134,2530.37,False,True,Garden,204,4067,44,Other,True,AGT-01501
PF-0000266,Bayut,2024-12-02,Mirdif,Sale,Apartment,4,4,1712,308419,1501.26,True,True,City,191,1081,28,Independent,False,AGT-03208
PF-0000267,Bayut,2024-09-16,Town Square,Rent,Apartment,2,2,3606,1016648,281.93,False,True,No View,54,2777,15,Independent,True,AGT-01361
PF-0000268,Bayut,2024-03-27,Al Barsha,Rent,Townhouse,1,1,3481,383892,919.02,False,False,No View,361,2288,56,DAMAC,True,AGT-01169
PF-0000269,PropertyFinder,2024-12-27,JLT,Rent,Apartment,3,3,3249,1317312,405.45,False,True,Garden,86,620,147,Emaar,True,AGT-01647
PF-0000270,Bayut,2024-09-07,Arabian Ranches,Sale,Penthouse,3,3,1219,579614,3962.36,False,False,Sea,222,3984,46,Independent,True,AGT-04128
PF-0000271,Bayut,2024-08-07,Dubai Hills Estate,Rent,Townhouse,1,1,3087,700988,1892.31,False,True,Garden,29,3560,3,Other,True,AGT-03891
PF-0000272,Bayut,2024-11-16,DIFC,Sale,Penthouse,3,3,2289,4270828,1865.81,True,False,Pool,182,4883,50,Meraas,False,AGT-03298
PF-0000273,PropertyFinder,2024-06-19,Palm Jumeirah,Sale,Apartment,2,2,3442,780033,1888.52,False,True,No View,49,1065,27,Independent,True,AGT-02354
PF-0000274,Bayut,2024-01-03,Palm Jumeirah,Sale,Townhouse,3,3,4199,1120520,2223.78,False,True,City,328,2534,40,DAMAC,True,AGT-00213
PF-0000275,Dubizzle,2024-10-20,Dubai Marina,Rent,Apartment,5,5,3223,257951,666.95,False,False,City,278,761,134,Sobha,True,AGT-01492
PF-0000276,Bayut,2024-03-01,Sports City,Sale,Townhouse,3,3,2767,131445,395.87,True,True,No View,291,4288,98,Independent,True,AGT-01294
PF-0000277,Bayut,2024-04-25,Downtown Dubai,Rent,Apartment,2,2,4433,2579701,581.93,False,True,No View,285,1184,136,Emaar,True,AGT-02734
PF-0000278,PropertyFinder,2024-08-31,Dubai Hills Estate,Rent,Villa,2,2,5053,515338,849.89,False,True,Sea,208,4293,41,Independent,True,AGT-04189
PF-0000279,Bayut,2024-05-26,Arabian Ranches,Sale,Apartment,1,1,1385,5382000,3885.92,False,True,Sea,306,1056,87,DAMAC,True,AGT-01297
PF-0000280,Bayut,2024-09-22,Al Barsha,Rent,Townhouse,5,5,2004,2083503,1039.67,True,True,Garden,18,1989,21,Other,True,AGT-02706
PF-0000281,Bayut,2024-11-15,JLT,Rent,Townhouse,2,2,5682,157983,231.7,False,True,Sea,280,2057,107,Emaar,True,AGT-02314
PF-0000282,PropertyFinder,2024-12-15,Dubai Creek Harbour,Sale,Apartment,1,1,5768,3036397,526.42,False,False,Sea,275,4699,103,Nakheel,False,AGT-01780
PF-0000283,Bayut,2024-06-20,Al Barsha,Sale,Townhouse,1,1,1437,3121746,2172.41,True,True,Pool,269,2076,24,Nakheel,True,AGT-02793
PF-0000284,Bayut,2024-04-27,Downtown Dubai,Sale,Apartment,2,2,1244,3153340,2534.84,False,True,Sea,227,4323,108,DAMAC,False,AGT-04713
PF-0000285,PropertyFinder,2024-07-27,Mirdif,Sale,Apartment,2,2,1490,368690,2062.03,False,True,Pool,9,571,82,Nakheel,True,AGT-03126
PF-0000286,PropertyFinder,2024-02-17,Sports City,Sale,Townhouse,2,2,2096,143876,572.03,False,False,No View,56,4559,113,Emaar,True,AGT-04877
PF-0000287,Dubizzle,2024-06-08,Arabian Ranches,Sale,Apartment,0,1,3547,3467293,977.53,False,True,Sea,322,886,15,Other,False,AGT-04731
PF-0000288,PropertyFinder,2024-10-25,JVC,Sale,Villa,1,1,5560,717716,129.09,True,True,City,285,1301,104,Other,True,AGT-03265
PF-0000289,PropertyFinder,2024-03-24,JVC,Rent,Apartment,1,1,5947,1107776,186.27,False,False,Sea,125,902,92,DAMAC,True,AGT-02378
PF-0000290,PropertyFinder,2024-04-16,Al Barsha,Rent,Apartment,3,3,2673,2246308,840.37,False,True,No View,297,1533,19,Meraas,True,AGT-01700
PF-0000291,Bayut,2024-04-20,JVC,Rent,Apartment,3,3,4070,96271,197.12,True,True,Pool,38,4909,16,Meraas,True,AGT-00011
PF-0000292,PropertyFinder,2024-08-20,Sports City,Sale,Apartment,3,3,3738,1103108,295.11,False,True,City,121,1189,135,Other,True,AGT-02154
PF-0000293,PropertyFinder,2024-11-29,Mirdif,Rent,Villa,2,2,1502,225830,1252.94,True,True,City,297,691,52,Emaar,True,AGT-00716
PF-0000294,PropertyFinder,2024-01-30,Al Barsha,Sale,Apartment,1,1,5423,4149804,765.22,False,True,Pool,325,845,115,Nakheel,True,AGT-04939
PF-0000295,PropertyFinder,2024-11-04,Arabian Ranches,Rent,Apartment,3,3,4227,662110,1305.32,False,False,Garden,211,1960,120,Meraas,True,AGT-02913
PF-0000296,Dubizzle,2024-04-29,Mirdif,Sale,Apartment,2,2,5046,1722592,341.38,False,True,Garden,185,908,133,Meraas,True,AGT-01184
PF-0000297,PropertyFinder,2024-02-26,Dubai Hills Estate,Rent,Apartment,3,3,2785,8079876,2901.21,True,True,Garden,336,472,36,Emaar,True,AGT-00730
PF-0000298,Bayut,2024-05-16,Dubai Marina,Sale,Apartment,2,2,3815,310511,678.27,False,True,No View,304,1177,89,Emaar,True,AGT-01138
PF-0000299,PropertyFinder,2024-03-24,Dubai Marina,Sale,Apartment,1,1,1968,253094,1071.71,True,True,City,16,3223,56,DAMAC,True,AGT-01623
PF-0000300,PropertyFinder,2024-11-23,Arabian Ranches,Sale,Penthouse,1,1,1618,5609202,3466.75,True,False,Garden,53,1094,80,Meraas,True,AGT-04370
PF-0000301,PropertyFinder,2024-11-22,JVC,Sale,Apartment,4,4,4269,968823,226.94,True,True,Garden,356,4511,101,Sobha,True,AGT-01737
PF-0000302,Bayut,2024-10-18,Mirdif,Rent,Penthouse,3,3,2600,272875,874.6,True,True,City,18,852,46,Sobha,True,AGT-00545
PF-0000303,Bayut,2024-06-12,Emaar Beachfront,Sale,Villa,2,2,2251,3957044,1757.9,True,True,Garden,72,4126,118,Sobha,True,AGT-02392
PF-0000304,Dubizzle,2024-06-06,JVC,Sale,Penthouse,2,2,1299,884466,680.88,False,True,City,74,2916,139,Emaar,True,AGT-04504
PF-0000305,Bayut,2024-08-07,Dubai Creek Harbour,Rent,Apartment,0,1,1081,1819934,1683.57,False,True,No View,6,3993,138,Other,True,AGT-00759
PF-0000306,PropertyFinder,2024-08-25,Town Square,Sale,Villa,1,1,2674,1379251,515.8,False,True,City,78,968,117,Other,False,AGT-01261
PF-0000307,Bayut,2024-08-05,Palm Jumeirah,Rent,Apartment,1,1,4149,11626092,2802.14,False,True,City,45,2656,150,Emaar,True,AGT-02397
PF-0000308,PropertyFinder,2024-01-20,Business Bay,Sale,Villa,3,3,416,1633439,3926.54,True,True,Garden,184,2115,97,Nakheel,True,AGT-03800
PF-0000309,PropertyFinder,2024-03-14,Arabian Ranches,Sale,Apartment,2,2,2690,5818348,2162.95,True,True,Sea,363,4103,53,Other,True,AGT-03814
PF-0000310,Bayut,2024-10-29,Al Barsha,Sale,Apartment,1,1,2672,241103,751.94,False,True,City,227,146,45,Nakheel,True,AGT-01573
PF-0000311,Dubizzle,2024-05-30,Business Bay,Sale,Apartment,3,3,4171,2020287,484.37,False,False,Garden,273,950,1,Other,False,AGT-01257
PF-0000312,Bayut,2024-10-11,Arabian Ranches,Rent,Apartment,1,1,1536,4006908,2608.66,True,True,City,211,4695,81,Independent,True,AGT-01327
PF-0000313,PropertyFinder,2024-10-30,Town Square,Rent,Penthouse,3,3,1181,143061,1009.47,False,False,Garden,49,3507,92,Emaar,True,AGT-02321
PF-0000314,PropertyFinder,2024-11-07,Arabian Ranches,Sale,Apartment,2,2,651,369401,4728.64,True,True,Sea,157,167,39,Sobha,True,AGT-04420
PF-0000315,PropertyFinder,2024-10-18,Dubai Marina,Sale,Apartment,2,2,3648,298531,681.95,False,True,No View,198,632,35,Other,True,AGT-00560
PF-0000316,Bayut,2024-08-10,JLT,Sale,Penthouse,1,1,3497,1137004,325.14,True,True,City,182,1296,102,Other,False,AGT-04483
PF-0000317,Bayut,2024-09-23,Sports City,Rent,Apartment,3,3,5669,150355,221.02,False,True,No View,40,139,92,Meraas,True,AGT-04788
PF-0000318,PropertyFinder,2024-10-19,JLT,Sale,Apartment,0,1,5731,779517,136.02,True,False,Sea,260,1462,58,Meraas,True,AGT-01673
PF-0000319,Dubizzle,2024-11-24,Palm Jumeirah,Sale,Studio,1,1,638,1054962,13779.55,False,True,No View,211,930,109,Meraas,True,AGT-02495
PF-0000320,PropertyFinder,2024-04-18,Town Square,Rent,Apartment,2,2,3126,867014,277.36,True,True,Pool,201,2258,88,Nakheel,True,AGT-03278
PF-0000321,Dubizzle,2024-04-15,Al Barsha,Sale,Apartment,2,2,410,500365,10170.03,True,True,Pool,303,3886,12,Nakheel,False,AGT-02686
PF-0000322,Bayut,2024-01-17,Dubai Hills Estate,Rent,Penthouse,3,3,1228,4859681,3957.39,False,True,Pool,70,3426,63,Nakheel,True,AGT-01666
PF-0000323,PropertyFinder,2024-05-23,Dubai Marina,Sale,Penthouse,2,2,1689,2009322,1189.65,True,True,Garden,355,1410,93,Meraas,True,AGT-03014
PF-0000324,PropertyFinder,2024-09-28,Dubai Creek Harbour,Sale,Apartment,1,1,3090,3008018,973.47,False,True,Garden,160,843,3,Other,True,AGT-04813
PF-0000325,Dubizzle,2024-10-27,Downtown Dubai,Sale,Townhouse,2,2,522,382384,6104.48,False,True,Garden,356,1621,39,Independent,True,AGT-04674
PF-0000326,PropertyFinder,2024-05-10,Dubai Creek Harbour,Sale,Apartment,3,3,4227,298979,589.42,False,True,No View,129,624,61,Other,True,AGT-00448
PF-0000327,Bayut,2024-01-13,JVC,Rent,Villa,2,2,1733,96766,465.31,True,True,City,305,2132,146,DAMAC,False,AGT-01338
PF-0000328,PropertyFinder,2024-10-13,Business Bay,Rent,Townhouse,1,1,1216,167047,1144.79,False,True,Pool,224,3023,12,Emaar,True,AGT-00578
PF-0000329,Dubizzle,2024-04-29,Sports City,Sale,Villa,1,1,4179,813879,194.75,True,False,Garden,208,2065,117,Other,False,AGT-02811
PF-0000330,Bayut,2024-08-30,Mirdif,Sale,Penthouse,1,1,2591,297023,955.3,False,True,No View,248,662,82,Meraas,True,AGT-04301
PF-0000331,PropertyFinder,2024-09-27,Town Square,Sale,Penthouse,1,1,2368,1711855,722.91,True,True,No View,103,3099,35,Independent,False,AGT-00279
PF-0000332,PropertyFinder,2024-08-09,JLT,Rent,Townhouse,1,1,1412,98484,581.24,True,True,City,277,3151,31,Meraas,True,AGT-00616
PF-0000333,PropertyFinder,2024-06-15,Mirdif,Rent,Apartment,0,1,735,1808595,2460.67,False,False,No View,11,3738,74,Other,True,AGT-03272
PF-0000334,PropertyFinder,2024-03-09,Dubai Creek Harbour,Sale,Townhouse,1,1,747,1814332,2428.82,False,True,Garden,59,1493,25,Independent,True,AGT-02652
PF-0000335,PropertyFinder,2024-07-08,Town Square,Sale,Villa,2,2,4259,1706769,400.74,False,True,City,157,1627,113,Independent,True,AGT-00909
PF-0000336,PropertyFinder,2024-03-15,Al Barsha,Rent,Apartment,3,3,1098,2431029,2214.05,False,True,City,146,2639,25,Nakheel,False,AGT-00176
PF-0000337,Bayut,2024-12-27,DIFC,Rent,Villa,5,5,4783,731314,1274.16,False,True,Pool,251,641,138,Nakheel,True,AGT-00801
