record_id,report_date,year,month,quarter,developer_id,developer_name,total_bookings_units,total_booking_value_aed,revenue_recognized_aed,cost_of_goods_sold_aed,gross_profit_aed,gross_margin_pct,operating_expenses_aed,ebitda_aed,ebitda_margin_pct,collections_aed,collection_rate_pct,escrow_balance_aed,receivables_aed,cancellations_units,cancellation_rate_pct,construction_spend_aed,land_cost_aed,marketing_spend_aed,avg_selling_price_aed,units_handed_over,dld_fees_collected_aed
FIN000120,2019-06-01,2019,6,Q2,DEV0020,Meydan Group,76,175376308,163230741,111236638,51994102,31.85,22003161,29990941,18.37,114035381,69.86,36612622,32814334,6,7.89,82620455,29181522,7270367,2307583,2,6529229
FIN000121,2019-07-01,2019,7,Q3,DEV0001,Emaar Properties,115,238993460,202850330,122749765,80100564,39.49,28773138,51327426,25.3,138858494,68.45,57653885,26933995,7,6.09,86212409,18338571,11772673,2078204,31,8114013
FIN000122,2019-07-01,2019,7,Q3,DEV0002,DAMAC Properties,73,162808980,134643141,83221718,51421422,38.19,15831895,35589527,26.43,112122240,83.27,33891269,13863658,2,2.74,70381498,23524741,5467062,2230260,19,5385725
FIN000123,2019-07-01,2019,7,Q3,DEV0003,Aldar Properties,67,151148114,133693097,95673796,38019300,28.44,20658288,17361012,12.99,99419949,74.36,22033892,20038664,3,4.48,71795078,22551125,6397947,2255942,4,5347723
FIN000124,2019-07-01,2019,7,Q3,DEV0004,Nakheel,76,145762832,122076846,83903037,38173808,31.27,19752627,18421181,15.09,82416984,67.51,33538840,26408651,5,6.58,61981417,11758502,6698353,1917932,36,4883073
FIN000125,2019-07-01,2019,7,Q3,DEV0005,Meraas,105,242275110,224021284,147169959,76851324,34.31,39097346,37753978,16.85,177066509,79.04,61259828,26599933,9,8.57,115768572,19587475,12969128,2307382,7,8960851
FIN000126,2019-07-01,2019,7,Q3,DEV0006,Sobha Realty,79,178658184,160481656,96820511,63661144,39.67,21745292,41915852,26.12,126851929,79.04,41050677,16443677,5,6.33,79819421,18134593,4686448,2261496,30,6419266
FIN000127,2019-07-01,2019,7,Q3,DEV0007,Azizi Developments,33,51804423,44439594,25053907,19385686,43.62,6117489,13268197,29.86,36505523,82.15,8226072,7944042,2,6.06,18416203,4059508,2220829,1569831,14,1777583
FIN000128,2019-07-01,2019,7,Q3,DEV0008,Danube Properties,48,87344112,79777748,53117438,26660309,33.42,9664317,16995992,21.3,63617193,79.74,19145814,19376790,5,10.42,42525763,7851823,3510256,1819669,12,3191109
FIN000129,2019-07-01,2019,7,Q3,DEV0009,Binghatti,37,60391400,52150812,37112222,15038589,28.84,5754484,9284105,17.8,36827806,70.62,9025524,11919946,2,5.41,31936640,4958065,2302022,1632200,28,2086032
FIN000130,2019-07-01,2019,7,Q3,DEV0010,Ellington Properties,43,52477243,46968531,33449012,13519518,28.78,6801289,6718229,14.3,37466629,79.77,13270994,8911331,4,9.3,29664019,7033878,1226597,1220401,93,1878741
FIN000131,2019-07-01,2019,7,Q3,DEV0011,RAK Properties,69,134121786,112212355,71014408,41197946,36.71,19780344,21417602,19.09,91695258,81.72,25439502,16342746,7,10.14,50499809,15663401,5737576,1943794,42,4488494
FIN000132,2019-07-01,2019,7,Q3,DEV0012,Tiger Properties,52,93509156,85822401,54184036,31638364,36.86,12685929,18952435,22.08,52613909,61.31,14268152,20986007,5,9.62,44028568,11853549,3970790,1798253,42,3432896
FIN000133,2019-07-01,2019,7,Q3,DEV0013,Imtiaz Developments,52,85960888,76919020,54277926,22641093,29.43,8819876,13821217,17.97,59030134,76.74,13212849,17680302,3,5.77,48119603,7073425,3371902,1653094,13,3076760
FIN000134,2019-07-01,2019,7,Q3,DEV0014,Select Group,61,78734286,71623994,41504750,30119243,42.05,8812896,21306347,29.75,49322550,68.86,16113091,10097175,3,4.92,29140612,8649758,4043677,1290726,27,2864959
FIN000135,2019-07-01,2019,7,Q3,DEV0015,Reportage Properties,13,9014694,8290665,5184136,3106528,37.47,986701,2119827,25.57,5369883,64.77,2294836,1383499,1,7.69,4441754,856259,421727,693438,7,331626
FIN000136,2019-07-01,2019,7,Q3,DEV0016,Samana Developers,21,25582767,23045114,14916981,8128132,35.27,3722099,4406033,19.12,16262681,70.57,4537400,4496951,1,4.76,11791781,4412513,1145687,1218227,17,921804
FIN000137,2019-07-01,2019,7,Q3,DEV0017,Object 1,-20,-12145780,-10834842,-6288380,-4546461,41.96,-1652599,-2893862,-289386200.0,-8233832,-823383200.0,-1752909,-1865460,0,0.0,-5054446,-1310683,-274001,607289,1,-433393
FIN000138,2019-07-01,2019,7,Q3,DEV0018,Majid Al Futtaim,77,158575417,131105483,85799533,45305949,34.56,20118958,25186991,19.21,99163741,75.64,20090024,16426217,2,2.6,76263707,17453890,6532621,2059421,25,5244219
FIN000139,2019-07-01,2019,7,Q3,DEV0019,Dubai Properties,90,218096550,184227715,107320373,76907341,41.75,20691586,56215755,30.51,128288888,69.64,42941157,30963303,3,3.33,80897270,21791968,9632851,2423295,9,7369108
FIN000140,2019-07-01,2019,7,Q3,DEV0020,Meydan Group,63,154321902,129709348,86879913,42829434,33.02,17867570,24961864,19.24,103916729,80.12,35479516,13788374,3,4.76,63842972,23797852,3959168,2449554,15,5188373
FIN000141,2019-08-01,2019,8,Q3,DEV0001,Emaar Properties,71,160243450,152131595,107528451,44603143,29.32,24930871,19672272,12.93,111475341,73.28,40555512,30666742,3,4.23,84093606,22788420,6055917,2256950,18,6085263
FIN000142,2019-08-01,2019,8,Q3,DEV0002,DAMAC Properties,91,139706658,122383046,84887482,37495563,30.64,18201733,19293830,15.77,99628123,81.41,33726666,21615361,5,5.49,75594976,16672070,7202939,1535238,9,4895321
FIN000143,2019-08-01,2019,8,Q3,DEV0003,Aldar Properties,91,189419594,179427469,100858861,78568607,43.79,19854275,58714332,32.72,116513446,64.94,43067276,24318876,7,7.69,83716134,21935592,8042444,2081534,29,7177098
FIN000144,2019-08-01,2019,8,Q3,DEV0004,Nakheel,76,212543272,190887165,134466453,56420711,29.56,26469635,29951076,15.69,143575943,75.22,32271730,34250957,2,2.63,100023540,31324725,5199841,2796622,63,7635486
FIN000145,2019-08-01,2019,8,Q3,DEV0005,Meraas,77,151499502,126711157,85127514,41583642,32.82,16529498,25054144,19.77,103185207,81.43,20488969,21604646,3,3.9,73930748,13164685,7177340,1967526,1,5068446
FIN000146,2019-08-01,2019,8,Q3,DEV0006,Sobha Realty,109,278919446,255235510,159991017,95244492,37.32,30521403,64723089,25.36,173342687,67.91,47695742,31626625,6,5.5,113275190,42858465,13887464,2558894,51,10209420
FIN000147,2019-08-01,2019,8,Q3,DEV0007,Azizi Developments,41,57942799,50917856,36241033,14676822,28.82,8313892,6362930,12.5,30859115,60.61,9360656,5363465,2,4.88,32207272,4199376,2580646,1413239,15,2036714
FIN000148,2019-08-01,2019,8,Q3,DEV0008,Danube Properties,44,55177716,49678838,27863276,21815561,43.91,6065214,15750347,31.7,34321629,69.09,11752663,12076370,5,11.36,21664165,6569182,2561740,1254039,38,1987153
FIN000149,2019-08-01,2019,8,Q3,DEV0009,Binghatti,53,58756648,55105598,35240903,19864694,36.05,8928876,10935818,19.85,45163122,81.96,15724186,8364955,5,9.43,28451985,7932032,2367539,1108616,61,2204223
FIN000150,2019-08-01,2019,8,Q3,DEV0010,Ellington Properties,22,31256610,25278039,16577731,8700307,34.42,3759003,4941304,19.55,21212594,83.92,5177579,3879042,1,4.55,12335861,3123258,667965,1420755,32,1011121
FIN000151,2019-08-01,2019,8,Q3,DEV0011,RAK Properties,49,28854434,23095732,15095136,8000595,34.64,3810406,4190189,18.14,16175103,70.04,5640997,5077331,5,10.2,12112307,2667566,761722,588866,10,923829
FIN000152,2019-08-01,2019,8,Q3,DEV0012,Tiger Properties,58,103941046,86396750,53560908,32835841,38.01,13439226,19396615,22.45,70855174,82.01,18439228,17775992,5,8.62,38547097,7708388,4146386,1792087,7,3455870
FIN000153,2019-08-01,2019,8,Q3,DEV0013,Imtiaz Developments,38,42155338,35707308,21566571,14140736,39.6,6343590,7797146,21.84,24239695,67.88,9826231,7543525,1,2.63,17426724,4032056,937267,1109351,24,1428292
FIN000154,2019-08-01,2019,8,Q3,DEV0014,Select Group,35,52094560,48850122,32889649,15960472,32.67,5138608,10821864,22.15,40495924,82.9,7518675,8865906,1,2.86,27403493,5754280,2903490,1488416,14,1954004
FIN000155,2019-08-01,2019,8,Q3,DEV0015,Reportage Properties,13,16516357,14594519,8147262,6447256,44.18,2523340,3923916,26.89,10017543,68.64,4204342,2193026,1,7.69,6423935,2886530,674171,1270489,0,583780
FIN000156,2019-08-01,2019,8,Q3,DEV0016,Samana Developers,-4,-3362552,-2715291,-1916728,-798562,29.41,-458704,-339858,-33985800.0,-2113087,-211308700.0,-491842,-542175,0,0.0,-1570038,-513145,-134918,840638,106,-108611
FIN000157,2019-08-01,2019,8,Q3,DEV0017,Object 1,35,18554130,16445069,11743902,4701166,28.59,2545619,2155547,13.11,12525942,76.17,4682199,2888915,4,11.43,9675078,1873579,973226,530118,0,657802
FIN000158,2019-08-01,2019,8,Q3,DEV0018,Majid Al Futtaim,109,190908922,156580801,106735442,49845358,31.83,28003856,21841502,13.95,113463708,72.46,31944361,23391232,3,2.75,81237181,16598004,4839302,1751458,64,6263232
FIN000159,2019-08-01,2019,8,Q3,DEV0019,Dubai Properties,86,162251900,153939377,109803170,44136206,28.67,17387205,26749001,17.38,123865185,80.46,41994353,27950866,2,2.33,94447134,26885596,4841521,1886650,22,6157575
FIN000160,2019-08-01,2019,8,Q3,DEV0020,Meydan Group,93,177022989,154963741,102559922,52403818,33.82,18070255,34333563,22.16,129359453,83.48,45767951,29029439,5,5.38,80406236,12611369,8187698,1903473,72,6198549
FIN000161,2019-09-01,2019,9,Q3,DEV0001,Emaar Properties,82,199123552,170011780,117974587,52037192,30.61,18167485,33869707,19.92,110553964,65.03,38442360,35803007,8,9.76,97393695,31882203,7931951,2428336,19,6800471
FIN000162,2019-09-01,2019,9,Q3,DEV0002,DAMAC Properties,78,199392336,161791538,113509986,48281551,29.84,27087434,21194117,13.1,135450271,83.72,26103816,23462479,5,6.41,90505760,21731665,9553463,2556312,59,6471661
FIN000163,2019-09-01,2019,9,Q3,DEV0003,Aldar Properties,62,118044404,104106737,73124514,30982222,29.76,17181354,13800868,13.26,65291929,62.72,29167263,18750353,7,11.29,57718825,10980991,2641258,1903942,12,4164269
FIN000164,2019-09-01,2019,9,Q3,DEV0004,Nakheel,65,147617990,122252942,73595933,48657008,39.8,17541284,31115724,25.45,102837106,84.12,33816616,27915463,7,10.77,65455625,21424531,5680738,2271046,32,4890117
FIN000165,2019-09-01,2019,9,Q3,DEV0005,Meraas,86,170579194,153233335,94281907,58951427,38.47,17646915,41304512,26.96,123747310,80.76,30213961,27437117,2,2.33,71790320,13132774,4147615,1983479,1,6129333
FIN000166,2019-09-01,2019,9,Q3,DEV0006,Sobha Realty,84,183401148,171638500,101735191,69903308,40.73,26250109,43653199,25.43,105489515,61.46,47451792,33642862,2,2.38,79893788,15344868,7826809,2183347,50,6865540
FIN000167,2019-09-01,2019,9,Q3,DEV0007,Azizi Developments,64,49189632,46283468,27028905,19254562,41.6,7538374,11716188,25.31,37419061,80.85,7035472,9235411,2,3.12,21736862,6056772,950790,768588,7,1851338
FIN000168,2019-09-01,2019,9,Q3,DEV0008,Danube Properties,38,61880340,58630980,32559168,26071811,44.47,10000360,16071451,27.41,41992010,71.62,9715395,14139911,2,5.26,26695105,11004936,1975050,1628430,19,2345239
FIN000169,2019-09-01,2019,9,Q3,DEV0009,Binghatti,43,72039061,67994497,45711554,22282942,32.77,10393681,11889261,17.49,54616795,80.33,15493468,11911848,2,4.65,39580368,11353682,3059386,1675327,0,2719779
FIN000170,2019-09-01,2019,9,Q3,DEV0010,Ellington Properties,26,40339650,32858824,18522388,14336435,43.63,5391712,8944723,27.22,26737595,81.37,9129564,4977199,1,3.85,15348403,2793496,1471912,1551525,69,1314352
FIN000171,2019-09-01,2019,9,Q3,DEV0011,RAK Properties,48,60000720,51780418,28547261,23233156,44.87,7296758,15936398,30.78,39448051,76.18,10348805,8847315,4,8.33,21183698,7064788,2565985,1250015,10,2071216
FIN000172,2019-09-01,2019,9,Q3,DEV0012,Tiger Properties,45,67324140,63901777,45339612,18562164,29.05,9440253,9121911,14.27,54100919,84.66,16156858,7670487,2,4.44,33259953,11893843,1892389,1496092,1,2556071
FIN000173,2019-09-01,2019,9,Q3,DEV0013,Imtiaz Developments,36,60522084,54425956,34568984,19856971,36.48,6270503,13586468,24.96,32992304,60.62,10345136,13227215,2,5.56,27584026,7013172,1981241,1681169,37,2177038
FIN000174,2019-09-01,2019,9,Q3,DEV0014,Select Group,75,87244050,73843015,51898439,21944575,29.72,11988280,9956295,13.48,51221394,69.37,13360415,9243684,7,9.33,41789667,14555042,2081523,1163254,11,2953720
FIN000175,2019-09-01,2019,9,Q3,DEV0015,Reportage Properties,-3,-2901525,-2465446,-1389936,-1075509,43.62,-405989,-669520,-66952000.0,-1479402,-147940200.0,-502681,-483168,0,0.0,-1143579,-474410,-71981,967175,22,-98617
FIN000176,2019-09-01,2019,9,Q3,DEV0016,Samana Developers,23,24867738,23356328,15380669,7975658,34.15,2861348,5114310,21.9,18428374,78.9,4939875,2901780,1,4.35,12296199,4202412,691893,1081206,33,934253
FIN000177,2019-09-01,2019,9,Q3,DEV0017,Object 1,3,2657244,2437098,1389368,1047729,42.99,287543,760186,31.19,1665311,68.33,708120,434832,0,0.0,1214992,432659,59780,885748,25,97483
FIN000178,2019-09-01,2019,9,Q3,DEV0018,Majid Al Futtaim,86,169273456,148609777,92329508,56280268,37.87,16742419,39537849,26.61,112026060,75.38,32231124,17770511,3,3.49,79949273,21180524,4044294,1968296,14,5944391
FIN000179,2019-09-01,2019,9,Q3,DEV0019,Dubai Properties,82,170476934,160193250,99909214,60284035,37.63,26934516,33349519,20.82,131500731,82.09,33305951,24510296,8,9.76,75327648,18229223,9410477,2078987,17,6407730
FIN000180,2019-09-01,2019,9,Q3,DEV0020,Meydan Group,93,220622598,177379768,106375496,71004271,40.03,27580903,43423368,24.48,111741915,63.0,42887934,30579788,2,2.15,76467400,32459912,9118063,2372286,34,7095190
FIN000181,2019-10-01,2019,10,Q4,DEV0001,Emaar Properties,58,150230150,120967604,73569030,47398573,39.18,18573007,28825566,23.83,91817605,75.9,27162446,19566963,6,10.34,53192406,21371109,4247623,2590175,14,4838704
FIN000182,2019-10-01,2019,10,Q4,DEV0002,DAMAC Properties,79,178362882,150435424,83997715,66437708,44.16,17945362,48492346,32.23,124883013,83.01,38888903,32574926,3,3.8,67251239,19370692,5164206,2257758,4,6017416
FIN000183,2019-10-01,2019,10,Q4,DEV0003,Aldar Properties,110,264865260,226513537,135628072,90885464,40.12,32257900,58627564,25.88,172885747,76.32,40165842,26550164,4,3.64,110454915,32466069,13384932,2407866,21,9060541
FIN000184,2019-10-01,2019,10,Q4,DEV0004,Nakheel,73,156973798,141938080,92098016,49840063,35.11,20640494,29199569,20.57,114387638,80.59,37908100,26095638,2,2.74,65796882,26344298,8154248,2150326,1,5677523
FIN000185,2019-10-01,2019,10,Q4,DEV0005,Meraas,80,191211600,176422615,113397679,63024935,35.72,24700045,38324890,21.72,141661318,80.3,37824560,25178508,4,5.0,87017908,27058158,6431774,2390145,17,7056904
FIN000186,2019-10-01,2019,10,Q4,DEV0006,Sobha Realty,51,92207949,75437536,45947784,29489751,39.09,12050296,17439455,23.12,54628938,72.42,13081388,7637314,3,5.88,36241857,9608858,3762941,1807999,6,3017501
FIN000187,2019-10-01,2019,10,Q4,DEV0007,Azizi Developments,36,57321648,51309540,35437422,15872117,30.93,8645859,7226258,14.08,40392429,78.72,11407920,10003029,1,2.78,29870892,5784459,2560586,1592268,14,2052381
FIN000188,2019-10-01,2019,10,Q4,DEV0008,Danube Properties,47,57635160,53396006,34246221,19149784,35.86,9143710,10006074,18.74,44867977,84.03,12521245,12181667,4,8.51,29461198,5390185,3044425,1226280,0,2135840
FIN000189,2019-10-01,2019,10,Q4,DEV0009,Binghatti,69,108316545,88354823,63522402,24832420,28.11,14606690,10225730,11.57,55084428,62.34,21490199,11078026,5,7.25,48962191,15960280,5136652,1569805,6,3534192
FIN000190,2019-10-01,2019,10,Q4,DEV0010,Ellington Properties,29,29157528,25956730,15092028,10864701,41.86,3573551,7291150,28.09,19027463,73.3,7194195,4541762,2,6.9,10801138,2449263,1487815,1005432,2,1038269
FIN000191,2019-10-01,2019,10,Q4,DEV0011,RAK Properties,47,92132643,84658908,46693904,37965003,44.84,13322956,24642047,29.11,70386718,83.14,22307743,15972585,2,4.26,36687104,11925245,3972414,1960269,15,3386356
FIN000192,2019-10-01,2019,10,Q4,DEV0012,Tiger Properties,12,17047308,15642077,9979221,5662855,36.2,2543851,3119004,19.94,10764035,68.81,4162722,3607048,0,0.0,6994920,2455196,751370,1420609,68,625683
FIN000193,2019-10-01,2019,10,Q4,DEV0013,Imtiaz Developments,88,126079976,117025761,71496424,45529336,38.91,15781550,29747786,25.42,89968609,76.88,33718564,25272211,3,3.41,50856460,9657770,5574869,1432727,15,4681030
FIN000194,2019-10-01,2019,10,Q4,DEV0014,Select Group,44,64831844,58206629,41725242,16481386,28.32,7007694,9473692,16.28,43328459,74.44,10914349,12320042,1,2.27,36239991,5239933,1477546,1473451,69,2328265
FIN000195,2019-10-01,2019,10,Q4,DEV0015,Reportage Properties,24,18958056,16045478,10986481,5058996,31.53,2265266,2793730,17.41,10378473,64.68,4686340,3859021,2,8.33,9173248,1534233,875497,789919,0,641819
FIN000196,2019-10-01,2019,10,Q4,DEV0016,Samana Developers,5,5745085,4724630,3071253,1653376,34.99,639862,1013514,21.45,3577438,75.72,716951,1036656,0,0.0,2287382,580117,234068,1149017,85,188985
FIN000197,2019-10-01,2019,10,Q4,DEV0017,Object 1,12,12326052,10327079,5920208,4406870,42.67,1366049,3040821,29.45,7333695,71.01,2143972,1282499,1,8.33,4814792,1802651,251310,1027171,33,413083
FIN000198,2019-10-01,2019,10,Q4,DEV0018,Majid Al Futtaim,82,224833750,203636646,114237785,89398860,43.9,21559454,67839406,33.31,134999456,66.29,50672842,36194111,9,10.98,100203426,37978314,10162446,2741875,3,8145465
FIN000199,2019-10-01,2019,10,Q4,DEV0019,Dubai Properties,61,159889723,140479932,87672986,52806945,37.59,18538040,34268905,24.39,118761887,84.54,37991359,26704523,2,3.28,64449722,23766398,5152628,2621143,29,5619197
FIN000200,2019-10-01,2019,10,Q4,DEV0020,Meydan Group,90,179251470,162486096,105469533,57016562,35.09,18618206,38398356,23.63,127751373,78.62,38918206,28814676,8,8.89,93860477,17553169,4043445,1991683,49,6499443
FIN000201,2019-11-01,2019,11,Q4,DEV0001,Emaar Properties,80,173153440,159873248,102762838,57110409,35.72,23921062,33189347,20.76,121398955,75.93,24308619,30716972,8,10.0,92276345,22330007,6386626,2164418,8,6394929
FIN000202,2019-11-01,2019,11,Q4,DEV0002,DAMAC Properties,94,201848268,171887563,108079540,63808022,37.12,27599515,36208507,21.07,138078228,80.33,44549632,32320657,9,9.57,80289563,30273735,10046575,2147322,11,6875502
FIN000203,2019-11-01,2019,11,Q4,DEV0003,Aldar Properties,71,148821609,119807054,80377522,39429531,32.91,12952442,26477089,22.1,92910773,77.55,29933587,16604315,5,7.04,66681605,21254631,3966152,2096079,82,4792282
FIN000204,2019-11-01,2019,11,Q4,DEV0004,Nakheel,75,162913575,137062788,96449817,40612970,29.63,18594117,22018853,16.06,97267443,70.97,26609072,25043619,3,4.0,69671671,23064319,6531898,2172181,21,5482511
FIN000205,2019-11-01,2019,11,Q4,DEV0005,Meraas,59,156969441,134889489,80450459,54439029,40.36,18344789,36094240,26.76,107018755,79.34,26922147,16593985,7,11.86,56671392,24375028,7090809,2660499,40,5395579
FIN000206,2019-11-01,2019,11,Q4,DEV0006,Sobha Realty,84,202450332,186024980,125987478,60037501,32.27,19809903,40227598,21.62,146695994,78.86,43200002,42921487,9,10.71,104609661,23557807,3882222,2410123,11,7440999
FIN000207,2019-11-01,2019,11,Q4,DEV0007,Azizi Developments,25,39068100,35516965,19902591,15614373,43.96,6053934,9560439,26.92,22287678,62.75,6033053,4189270,2,8.0,17061981,4843990,953373,1562724,53,1420678
FIN000208,2019-11-01,2019,11,Q4,DEV0008,Danube Properties,55,80801160,72732784,40681723,32051060,44.07,9669034,22382026,30.77,55641570,76.5,20659017,15772715,4,7.27,35635540,11376445,2692570,1469112,7,2909311
FIN000209,2019-11-01,2019,11,Q4,DEV0009,Binghatti,40,70619240,62642550,38938339,23704210,37.84,9750743,13953467,22.27,43878534,70.05,14409728,11362027,4,10.0,28806427,5343636,1861422,1765481,16,2505702
FIN000210,2019-11-01,2019,11,Q4,DEV0010,Ellington Properties,42,53184684,45753004,25441434,20311569,44.39,8063881,12247688,26.77,38859039,84.93,9691151,10751443,1,2.38,18077502,8427608,2356166,1266302,4,1830120
FIN000211,2019-11-01,2019,11,Q4,DEV0011,RAK Properties,41,48181724,43561655,27107451,16454203,37.77,6594193,9860010,22.63,35108913,80.6,10381155,8702148,1,2.44,23883149,5145604,2491268,1175164,14,1742466
FIN000212,2019-11-01,2019,11,Q4,DEV0012,Tiger Properties,48,74154384,59498938,41684618,17814319,29.94,10544775,7269544,12.22,40558018,68.17,10964613,13403133,4,8.33,35809999,8234514,2902203,1544883,0,2379957
FIN000213,2019-11-01,2019,11,Q4,DEV0013,Imtiaz Developments,36,32216328,27872100,19383076,8489023,30.46,3866251,4622772,16.59,20929814,75.09,5757046,4572439,2,5.56,15585026,4788676,629396,894898,8,1114884
FIN000214,2019-11-01,2019,11,Q4,DEV0014,Select Group,29,47507423,41440284,26538259,14902024,35.96,6970670,7931354,19.14,27095789,65.39,8906150,7512352,1,3.45,21916513,5050517,2392259,1638187,1,1657611
FIN000215,2019-11-01,2019,11,Q4,DEV0015,Reportage Properties,-2,-1037948,-836955,-512017,-324937,38.82,-89692,-235245,-23524500.0,-687590,-68759000.0,-195847,-147006,0,0.0,-409137,-79464,-36884,518974,18,-33478
FIN000216,2019-11-01,2019,11,Q4,DEV0016,Samana Developers,18,24278400,22721754,15243268,7478485,32.91,2355014,5123471,22.55,16529471,72.75,6534896,3163778,1,5.56,11032761,3485805,487308,1348800,41,908870
