building_id,building_name,area,building_type,floors,units_count,built_year,parking_spaces,has_gym,has_pool,has_concierge,service_charge_per_sqft,grade
BLDG-000290,Mirdif Tower 35,Mirdif,Commercial,47,131,1997,28,True,False,True,29.13,C
BLDG-000291,Building 291,JLT,Mixed,100,137,2003,463,True,False,True,14.66,B
BLDG-000292,Dubai Tower 32,Dubai Land,Residential,39,460,1992,363,False,True,False,8.65,B
BLDG-000293,Al Tower 2,Al Quoz,Residential,89,306,2011,557,False,True,True,12.44,B
BLDG-000294,Dubai Tower 20,Dubai South,Commercial,16,127,1993,498,True,False,True,18.33,B
BLDG-000295,JVC Tower 14,JVC,Mixed,70,447,1990,42,True,False,True,25.32,C
BLDG-000296,Dubai Tower 30,Dubai Land,Residential,99,218,2012,158,False,True,True,34.38,C
BLDG-000297,Al Tower 46,Al Barsha,Mixed,87,261,2021,362,True,False,True,11.98,A
BLDG-000298,Al Tower 22,Al Satwa,Hotel,21,366,2017,548,False,True,True,22.99,C
BLDG-000299,Building 299,Discovery Gardens,Residential,21,189,1993,61,False,False,True,19.83,A
BLDG-000300,Building 300,JVC,Residential,58,468,2009,196,False,True,False,24.92,A
BLDG-000301,Building 301,JLT,Residential,59,354,1990,437,True,True,True,28.39,B
BLDG-000302,Dubailand Tower 30,Dubailand,Residential,32,424,2014,67,False,False,False,17.75,A
BLDG-000303,Muhaisnah Tower 48,Muhaisnah,Mixed,8,191,2003,575,True,True,False,12.9,A
BLDG-000304,Dubai Tower 32,Dubai Creek Harbour,Mixed,63,408,2014,416,False,False,False,24.54,C
BLDG-000305,Building 305,Downtown Dubai,Residential,13,443,2022,150,True,False,True,28.91,C
BLDG-000306,Deira Tower 37,Deira,Residential,35,471,2016,186,True,True,False,14.5,C
BLDG-000307,Al Tower 4,Al Quoz,Residential,50,162,1995,38,False,False,False,32.76,B
BLDG-000308,Dubai Tower 27,Dubai South,Mixed,11,231,2012,35,True,False,True,11.57,B
BLDG-000309,JVC Tower 46,JVC,Residential,89,182,1992,482,True,False,False,9.88,A
BLDG-000310,Building 310,Ras Al Khor,Commercial,48,85,2018,528,True,False,False,18.69,B
BLDG-000311,Nad Tower 13,Nad Al Sheba,Commercial,5,36,2023,17,False,False,True,16.96,A
BLDG-000312,Building 312,Al Qusais,Residential,100,256,2021,236,True,True,False,14.76,A
BLDG-000313,Building 313,Sports City,Mixed,82,114,2021,521,False,True,False,27.88,C
BLDG-000314,Building 314,Al Mizhar,Hotel,89,407,2014,112,False,False,False,8.09,A
BLDG-000315,Building 315,Al Mizhar,Residential,48,289,1994,115,False,True,False,9.77,A
BLDG-000316,Motor Tower 31,Motor City,Residential,71,260,1993,199,True,False,False,34.77,B
BLDG-000317,Warqa Tower 36,Warqa,Mixed,98,57,1995,497,True,False,False,33.88,A
BLDG-000318,Umm Tower 27,Umm Suqeim,Commercial,83,60,1991,183,True,False,True,20.12,A
BLDG-000319,Warqa Tower 17,Warqa,Hotel,6,330,1991,96,True,False,False,16.95,B
BLDG-000320,Building 320,Umm Suqeim,Residential,34,316,2002,271,True,True,False,23.2,C
BLDG-000321,Al Tower 1,Al Satwa,Mixed,90,316,1990,433,False,False,True,10.91,A
BLDG-000322,Dubai Tower 7,Dubai Marina,Residential,20,365,2003,545,True,True,True,27.72,B
BLDG-000323,Al Tower 9,Al Satwa,Hotel,83,64,2018,37,False,True,True,19.85,B
BLDG-000324,Dubai Tower 27,Dubai Investment Park,Residential,7,281,2002,254,True,False,False,32.6,B
BLDG-000325,Building 325,Al Safa,Commercial,97,144,1990,499,True,False,False,12.84,B
BLDG-000326,Building 326,Downtown Dubai,Commercial,4,479,2020,94,True,True,False,27.14,A
BLDG-000327,Building 327,Motor City,Commercial,100,300,2004,416,False,False,False,13.0,B
BLDG-000328,Building 328,Discovery Gardens,Residential,45,148,2015,87,False,False,True,8.05,A
BLDG-000329,Dubai Tower 40,Dubai Investment Park,Residential,71,415,2004,359,False,False,False,15.61,A
BLDG-000330,Building 330,Dubai Creek Harbour,Mixed,19,141,1993,51,True,False,True,26.73,B
BLDG-000331,Al Tower 43,Al Mizhar,Residential,59,265,1998,523,False,False,True,12.36,B
BLDG-000332,Al Tower 25,Al Barsha,Commercial,18,89,2020,159,False,True,False,22.52,B
BLDG-000333,Muhaisnah Tower 25,Muhaisnah,Residential,58,398,2019,290,False,True,True,22.87,B
BLDG-000334,Downtown Tower 12,Downtown Dubai,Residential,15,169,1991,600,True,True,True,25.01,A
BLDG-000335,Palm Tower 22,Palm Jumeirah,Mixed,25,295,1998,464,True,True,False,30.26,C
BLDG-000336,Palm Tower 43,Palm Jumeirah,Commercial,39,347,2013,152,False,False,False,32.89,B
BLDG-000337,Building 337,Al Twar,Residential,48,15,2004,254,False,True,True,11.57,C
BLDG-000338,JVC Tower 22,JVC,Residential,29,459,2004,472,False,True,False,15.64,B
BLDG-000339,Emaar Tower 38,Emaar Beachfront,Mixed,96,138,2018,504,False,True,False,27.8,B
BLDG-000340,Nad Tower 27,Nad Al Sheba,Mixed,75,249,1990,569,False,True,True,12.65,C
BLDG-000341,Al Tower 22,Al Twar,Residential,95,72,2010,324,False,False,False,12.21,C
BLDG-000342,Muhaisnah Tower 6,Muhaisnah,Residential,85,144,1996,515,False,False,False,15.58,B
BLDG-000343,Al Tower 31,Al Safa,Residential,27,334,2002,350,False,True,False,23.74,C
BLDG-000344,Jumeirah Tower 18,Jumeirah,Residential,78,112,2019,127,True,True,True,26.57,C
BLDG-000345,Business Tower 30,Business Bay,Mixed,36,229,2016,540,False,True,True,29.76,C
BLDG-000346,Dubai Tower 28,Dubai Land,Mixed,17,104,2005,310,False,False,False,23.32,A
BLDG-000347,Building 347,Motor City,Residential,13,95,1994,408,False,True,False,23.91,C
BLDG-000348,Building 348,Dubai Hills Estate,Residential,32,254,2001,117,False,True,False,26.42,A
BLDG-000349,Building 349,Al Karama,Residential,77,349,1996,354,False,False,True,25.62,B
BLDG-000350,JLT Tower 18,JLT,Residential,55,342,2006,47,False,False,True,20.48,C
BLDG-000351,Building 351,Downtown Dubai,Mixed,32,470,2024,475,True,True,True,18.55,B
BLDG-000352,Building 352,Al Safa,Residential,79,218,2002,533,True,False,True,21.53,A
BLDG-000353,Umm Tower 8,Umm Suqeim,Residential,34,437,2021,587,False,False,True,24.25,B
BLDG-000354,Building 354,Bur Dubai,Residential,54,489,2023,18,True,False,False,24.62,B
BLDG-000355,Al Tower 10,Al Satwa,Residential,47,40,1992,332,False,True,False,30.45,A
BLDG-000356,Al Tower 25,Al Wasl,Residential,36,410,1996,75,False,True,False,27.01,A
BLDG-000357,Building 357,Palm Jumeirah,Residential,29,280,1993,475,True,True,True,18.38,B
BLDG-000358,Building 358,Al Satwa,Residential,41,243,2022,375,True,False,True,19.78,C
BLDG-000359,Building 359,Dubai Investment Park,Residential,44,335,2014,560,False,True,False,28.54,B
BLDG-000360,DIFC Tower 8,DIFC,Residential,32,278,2008,487,True,True,False,14.23,C
BLDG-000361,Building 361,Al Karama,Residential,100,73,2010,87,True,True,True,27.02,C
BLDG-000362,Arabian Tower 44,Arabian Ranches,Residential,50,277,1990,386,False,False,False,31.46,B
BLDG-000363,Dubai Tower 29,Dubai Creek Harbour,Residential,87,144,2013,106,False,False,False,15.22,C
BLDG-000364,Motor Tower 22,Motor City,Hotel,16,358,1997,69,True,False,True,12.68,A
BLDG-000365,Al Tower 10,Al Satwa,Residential,45,94,1996,197,True,False,False,23.56,A
BLDG-000366,Ras Tower 11,Ras Al Khor,Commercial,40,352,2004,160,False,False,True,23.38,C
BLDG-000367,Umm Tower 31,Umm Suqeim,Commercial,3,120,2009,451,False,True,False,9.78,A
BLDG-000368,Building 368,Al Mizhar,Residential,31,429,2009,568,False,True,True,9.34,B
BLDG-000369,Building 369,Al Mizhar,Residential,74,222,1996,280,True,False,False,25.12,B
BLDG-000370,Palm Tower 5,Palm Jumeirah,Residential,5,312,2001,152,True,True,True,13.31,B
BLDG-000371,Dubailand Tower 9,Dubailand,Residential,65,322,2021,594,False,True,True,15.02,B
BLDG-000372,JLT Tower 9,JLT,Residential,78,343,1992,402,True,False,True,16.05,C
BLDG-000373,Warqa Tower 2,Warqa,Mixed,19,326,1990,300,False,True,True,24.83,C
BLDG-000374,Building 374,Al Barsha,Residential,32,257,1995,497,True,False,False,8.59,B
BLDG-000375,Building 375,Palm Jumeirah,Residential,9,170,1993,579,False,False,False,20.39,B
BLDG-000376,Deira Tower 32,Deira,Commercial,24,326,2003,352,False,False,False,21.6,C
BLDG-000377,Building 377,Jebel Ali,Hotel,91,11,1990,342,False,True,False,17.35,B
BLDG-000378,Building 378,Arabian Ranches,Mixed,91,407,2014,90,True,True,False,22.59,A
BLDG-000379,Building 379,Dubai Hills Estate,Residential,6,71,1998,107,False,False,False,21.75,B
BLDG-000380,Dubai Tower 45,Dubai Investment Park,Mixed,34,233,2019,393,True,False,False,8.28,B
BLDG-000381,Dubai Tower 36,Dubai Land,Mixed,9,485,2006,35,False,False,False,16.84,B
BLDG-000382,Al Tower 29,Al Mizhar,Commercial,57,86,1993,57,False,False,False,28.16,B
BLDG-000383,Town Tower 5,Town Square,Residential,13,500,2024,470,True,True,False,16.28,C
BLDG-000384,Arabian Tower 43,Arabian Ranches,Residential,29,400,2021,266,True,False,True,19.55,C
BLDG-000385,Muhaisnah Tower 13,Muhaisnah,Residential,79,38,2023,351,False,True,True,15.33,C
BLDG-000386,Building 386,Muhaisnah,Commercial,16,480,2001,380,True,True,False,25.44,A
BLDG-000387,Al Tower 21,Al Safa,Commercial,15,367,1999,420,True,False,True,26.91,B
BLDG-000388,DIFC Tower 48,DIFC,Residential,18,107,2015,489,False,False,False,23.65,B
BLDG-000389,Business Tower 20,Business Bay,Hotel,15,237,1992,197,False,False,False,32.56,C
BLDG-000390,Jumeirah Tower 14,Jumeirah,Residential,73,105,2020,30,False,False,False,31.09,B
BLDG-000391,Jebel Tower 10,Jebel Ali,Residential,47,280,1990,209,False,False,False,28.52,B
BLDG-000392,Building 392,Al Furjan,Residential,85,492,2016,354,False,True,True,33.21,B
BLDG-000393,Dubailand Tower 8,Dubailand,Residential,74,422,1993,551,False,False,True,24.23,C
BLDG-000394,Building 394,Al Karama,Mixed,65,235,1997,234,False,True,False,31.5,A
BLDG-000395,Dubai Tower 33,Dubai Hills Estate,Residential,59,423,2011,313,True,True,True,30.65,A
BLDG-000396,Building 396,Umm Suqeim,Commercial,61,78,2005,274,True,False,False,16.56,B
BLDG-000397,Building 397,Al Karama,Commercial,79,333,2012,533,True,True,True,16.97,C
BLDG-000398,Building 398,Discovery Gardens,Mixed,47,430,1990,548,False,True,True,28.54,C
BLDG-000399,Umm Tower 18,Umm Suqeim,Commercial,48,114,2017,317,False,True,False,24.64,A
BLDG-000400,Downtown Tower 48,Downtown Dubai,Commercial,58,216,2003,56,False,False,True,15.45,C
BLDG-000401,Building 401,Dubailand,Residential,84,316,2011,554,False,True,True,18.6,B
BLDG-000402,Building 402,Dubailand,Hotel,60,153,2023,569,False,True,False,19.03,A
BLDG-000403,Warqa Tower 40,Warqa,Residential,91,488,2014,554,True,False,False,12.2,A
BLDG-000404,Warqa Tower 34,Warqa,Residential,61,343,2009,39,True,True,False,30.36,B
BLDG-000405,Discovery Tower 50,Discovery Gardens,Residential,33,423,2013,243,True,True,False,14.6,C
BLDG-000406,Palm Tower 24,Palm Jumeirah,Residential,80,150,2016,373,False,False,False,33.03,B
BLDG-000407,Al Tower 38,Al Quoz,Mixed,3,393,2009,60,True,False,False,18.84,C
BLDG-000408,Building 408,Al Satwa,Mixed,69,193,2020,591,True,True,True,27.28,B
BLDG-000409,Building 409,Al Safa,Residential,86,442,1997,64,True,False,False,18.14,A
BLDG-000410,Building 410,Dubai Creek Harbour,Mixed,22,357,1996,337,False,False,False,11.13,A
BLDG-000411,Building 411,Dubai Creek Harbour,Residential,87,281,2005,377,True,False,False,23.47,B
BLDG-000412,Dubai Tower 25,Dubai South,Hotel,78,251,1990,193,False,True,False,34.93,C
BLDG-000413,Building 413,Al Safa,Residential,94,364,1998,414,False,True,False,34.99,A
BLDG-000414,Dubai Tower 14,Dubai Land,Commercial,69,175,1993,499,False,True,True,9.74,B
BLDG-000415,Building 415,Al Furjan,Commercial,69,11,2022,520,False,True,True,14.91,C
BLDG-000416,Dubailand Tower 7,Dubailand,Residential,57,205,1999,478,False,True,True,27.6,C
BLDG-000417,Sports Tower 16,Sports City,Residential,97,254,2009,310,False,True,False,29.01,B
BLDG-000418,Al Tower 30,Al Wasl,Residential,68,442,1998,216,False,True,False,20.96,A
BLDG-000419,Arabian Tower 40,Arabian Ranches,Residential,38,283,1992,479,True,False,True,15.07,B
BLDG-000420,Dubai Tower 32,Dubai Creek Harbour,Residential,30,499,2003,77,True,False,False,13.71,A
BLDG-000421,Umm Tower 46,Umm Suqeim,Commercial,25,154,2018,151,True,False,False,22.88,C
BLDG-000422,Dubailand Tower 27,Dubailand,Residential,52,453,2008,10,False,True,True,20.13,B
BLDG-000423,Building 423,Al Quoz,Commercial,32,238,1994,59,True,True,True,9.51,C
BLDG-000424,Muhaisnah Tower 41,Muhaisnah,Residential,90,194,1999,186,False,True,True,34.63,C
BLDG-000425,Muhaisnah Tower 20,Muhaisnah,Commercial,20,87,2017,101,False,False,False,8.05,A
BLDG-000426,Dubai Tower 20,Dubai South,Mixed,38,418,2019,467,True,False,True,10.83,B
BLDG-000427,Al Tower 31,Al Qusais,Residential,94,313,2010,297,False,True,False,26.7,B
BLDG-000428,Nad Tower 45,Nad Al Sheba,Residential,98,304,2004,312,False,True,False,18.41,C
BLDG-000429,Building 429,Al Karama,Residential,36,143,2020,281,False,True,False,21.34,C
BLDG-000430,Nad Tower 46,Nad Al Sheba,Mixed,85,245,2005,561,True,True,True,8.03,B
BLDG-000431,Building 431,Sports City,Residential,6,450,2005,72,True,False,True,22.56,B
BLDG-000432,Palm Tower 45,Palm Jumeirah,Mixed,72,394,1991,397,False,True,False,24.97,B
BLDG-000433,Sports Tower 9,Sports City,Residential,12,386,1993,579,True,True,False,11.72,C
BLDG-000434,Building 434,Bur Dubai,Residential,10,460,2019,294,False,True,True,15.21,A
BLDG-000435,Downtown Tower 4,Downtown Dubai,Residential,45,63,2019,311,False,True,True,13.56,B
BLDG-000436,Building 436,Nad Al Sheba,Residential,86,378,2004,235,False,False,False,17.72,B
BLDG-000437,Building 437,Al Mizhar,Commercial,47,307,2006,311,True,False,False,26.68,A
BLDG-000438,Dubai Tower 27,Dubai South,Residential,93,43,1998,79,True,False,False,18.95,A
BLDG-000439,Town Tower 13,Town Square,Residential,13,197,2012,49,False,False,True,26.6,B
BLDG-000440,Al Tower 17,Al Karama,Residential,9,471,1991,236,False,True,True,14.56,A
BLDG-000441,Building 441,Jumeirah,Commercial,9,81,1996,478,True,False,True,26.18,C
BLDG-000442,Dubai Tower 33,Dubai Creek Harbour,Residential,82,216,2010,235,False,True,False,16.9,C
BLDG-000443,Building 443,Al Quoz,Residential,37,227,2019,477,True,False,True,23.72,C
BLDG-000444,Dubai Tower 8,Dubai Land,Mixed,43,44,1999,291,True,False,True,16.76,C
BLDG-000445,Al Tower 17,Al Satwa,Residential,54,202,2003,357,True,False,False,13.88,A
BLDG-000446,Arabian Tower 31,Arabian Ranches,Commercial,36,26,2017,404,False,False,False,34.85,C
BLDG-000447,Nad Tower 33,Nad Al Sheba,Residential,61,358,2021,154,True,False,False,16.87,B
BLDG-000448,Discovery Tower 17,Discovery Gardens,Residential,17,121,2017,278,False,True,False,10.75,A
BLDG-000449,Bur Tower 26,Bur Dubai,Residential,63,417,2016,398,False,False,False,12.57,A
BLDG-000450,JVC Tower 14,JVC,Residential,68,368,2010,495,False,True,False,13.45,A
BLDG-000451,Building 451,DIFC,Commercial,11,179,1997,467,False,False,True,10.94,B
BLDG-000452,Building 452,Palm Jumeirah,Residential,26,121,2014,321,True,True,False,28.26,A
BLDG-000453,Palm Tower 22,Palm Jumeirah,Residential,61,416,1994,87,True,False,False,27.53,B
BLDG-000454,Building 454,JVC,Mixed,82,253,2010,142,True,False,True,12.5,B
BLDG-000455,Building 455,Al Furjan,Mixed,11,395,2016,541,False,True,False,23.03,C
BLDG-000456,Warqa Tower 19,Warqa,Residential,59,422,2005,539,True,True,False,16.67,B
BLDG-000457,Dubai Tower 40,Dubai Marina,Mixed,47,360,2010,131,True,False,True,13.43,A
BLDG-000458,Dubai Tower 10,Dubai Marina,Mixed,75,404,2015,483,False,False,False,14.1,A
BLDG-000459,Umm Tower 19,Umm Suqeim,Mixed,28,294,1993,600,True,True,True,27.57,B
BLDG-000460,Building 460,Downtown Dubai,Residential,85,486,2010,359,True,False,True,14.19,A
BLDG-000461,Al Tower 1,Al Mizhar,Residential,31,418,2007,118,False,False,True,22.51,B
BLDG-000462,Al Tower 12,Al Satwa,Residential,37,410,2003,422,True,False,True,22.53,A
BLDG-000463,Business Tower 13,Business Bay,Residential,43,496,2016,408,True,False,True,30.82,C
BLDG-000464,Building 464,Palm Jumeirah,Residential,95,464,2006,591,False,False,False,17.29,B
BLDG-000465,Dubailand Tower 3,Dubailand,Residential,98,326,2016,488,False,False,False,8.88,C
BLDG-000466,Discovery Tower 2,Discovery Gardens,Mixed,42,400,2011,66,False,True,False,23.16,A
BLDG-000467,Dubai Tower 29,Dubai Investment Park,Residential,62,23,2019,52,True,True,False,9.18,A
BLDG-000468,Emaar Tower 18,Emaar Beachfront,Residential,73,205,2019,508,True,False,False,17.14,B
BLDG-000469,Sports Tower 28,Sports City,Residential,89,128,2021,276,True,True,False,27.39,B
BLDG-000470,Building 470,Dubai Creek Harbour,Residential,17,107,1999,533,False,True,True,15.85,A
BLDG-000471,Building 471,Dubai Land,Mixed,61,201,1991,279,False,False,False,18.96,A
BLDG-000472,Building 472,Umm Suqeim,Commercial,71,441,2017,320,False,True,False,8.4,A
BLDG-000473,Building 473,Deira,Residential,66,494,2011,305,False,False,False,24.66,B
BLDG-000474,Al Tower 25,Al Karama,Residential,30,195,1990,507,False,False,False,8.63,C
BLDG-000475,Al Tower 50,Al Mizhar,Residential,97,270,2017,214,True,False,False,22.77,A
BLDG-000476,Building 476,Al Twar,Residential,23,350,2018,500,True,False,True,21.17,C
BLDG-000477,Building 477,DIFC,Hotel,92,441,2015,208,False,True,False,28.56,C
BLDG-000478,Emaar Tower 41,Emaar Beachfront,Mixed,82,200,1994,432,False,False,True,28.14,B
BLDG-000479,Building 479,Dubai Marina,Commercial,5,13,2006,270,True,True,False,34.95,A
BLDG-000480,Discovery Tower 47,Discovery Gardens,Residential,32,462,2021,189,True,False,True,13.57,B
BLDG-000481,Building 481,Jebel Ali,Residential,93,379,2012,548,False,False,False,32.85,A
BLDG-000482,Building 482,International City,Mixed,42,133,2021,221,True,True,True,15.79,A
BLDG-000483,Bur Tower 40,Bur Dubai,Hotel,55,206,2019,153,True,False,False,19.11,B
BLDG-000484,Building 484,Sports City,Residential,90,305,2021,539,True,False,False,15.69,A
BLDG-000485,Building 485,Al Karama,Mixed,3,490,2003,404,True,False,False,22.57,A
BLDG-000486,Building 486,Dubai Marina,Commercial,58,20,2010,73,True,False,True,16.41,B
BLDG-000487,Building 487,Sports City,Mixed,12,166,2011,98,True,False,False,29.95,B
BLDG-000488,Al Tower 48,Al Mizhar,Mixed,58,257,2015,357,True,True,True,33.04,B
BLDG-000489,Building 489,Dubai Investment Park,Hotel,89,495,2013,135,True,False,True,29.13,B
BLDG-000490,Building 490,Jumeirah,Residential,7,382,2000,34,False,False,False,12.43,A
BLDG-000491,Building 491,JLT,Mixed,86,62,2012,311,False,True,True,12.09,B
BLDG-000492,Nad Tower 19,Nad Al Sheba,Residential,22,255,2014,501,True,True,True,11.18,B
BLDG-000493,Building 493,Al Safa,Residential,36,128,1996,455,True,False,False,8.63,B
BLDG-000494,Nad Tower 19,Nad Al Sheba,Commercial,19,136,1998,442,True,True,True,22.2,B
BLDG-000495,JLT Tower 40,JLT,Residential,44,423,2015,316,True,True,False,33.94,A
BLDG-000496,Sports Tower 22,Sports City,Commercial,95,397,2000,60,True,False,True,16.47,C
BLDG-000497,Arabian Tower 4,Arabian Ranches,Residential,53,242,1996,567,False,False,False,27.15,B
BLDG-000498,Al Tower 44,Al Twar,Commercial,25,348,2010,96,True,True,True,21.45,A
BLDG-000499,Dubai Tower 45,Dubai Investment Park,Mixed,38,379,2010,497,True,True,False,9.41,B
BLDG-000500,Jebel Tower 9,Jebel Ali,Residential,37,213,2004,146,False,True,True,19.77,C
BLDG-000501,Building 501,Arabian Ranches,Residential,50,72,2021,254,False,True,False,31.0,B
BLDG-000502,Nad Tower 22,Nad Al Sheba,Mixed,91,81,1996,588,False,False,True,12.34,A
BLDG-000503,Emaar Tower 38,Emaar Beachfront,Residential,99,39,1999,275,True,False,True,33.97,A
BLDG-000504,Al Tower 10,Al Qusais,Residential,98,166,2019,21,True,False,False,28.86,B
BLDG-000505,Sports Tower 50,Sports City,Commercial,91,266,2008,520,False,True,True,9.54,C
BLDG-000506,Building 506,JLT,Commercial,22,109,2008,205,True,True,True,15.42,B
BLDG-000507,Building 507,Al Furjan,Commercial,46,242,2003,491,True,False,True,31.18,B
BLDG-000508,Building 508,Palm Jumeirah,Mixed,54,398,2004,241,True,False,True,34.74,B
BLDG-000509,Al Tower 31,Al Safa,Residential,79,236,2019,83,False,False,False,24.85,B
BLDG-000510,Building 510,Al Wasl,Residential,60,47,2012,527,True,False,False,28.35,C
BLDG-000511,Al Tower 24,Al Quoz,Mixed,77,196,2008,114,True,False,True,30.21,B
BLDG-000512,Al Tower 6,Al Satwa,Commercial,84,64,2003,56,False,False,True,29.03,B
